Social Media,Favorite song,Party,Calories,Coffees
121.4,Ed_Sheeran-Perfect,Federalists,365.92,8.31
120.55,Other,Know_It_Alls,377.67,12.99
122.26,Mozart-Die_Zauberflote,Know_Nothings,214,14.59
114.32,Camila_Cabello-Havana,Know_It_Alls,355.93,13.52
129.13,Other,Know_Nothings,476.75,7.99
124.58,ACDC-ThunderStruck,Know_It_Alls,340.61,13.98
120.35,Drake-Gods_Plan,Know_Nothings,384.78,10.13
121.33,Drake-Gods_Plan,Know_It_Alls,462.11,10.98
115.99,Ed_Sheeran-Perfect,Know_Nothings,190.64,15.27
124.21,Camila_Cabello-Havana,Know_It_Alls,521.82,9.46
122.35,Mozart-Die_Zauberflote,Federalists,494.54,4.94
118.76,Camila_Cabello-Havana,Know_It_Alls,512.46,9.54
116.44,Rage_Against_The_Machine-Testify,Know_Somethings,403.37,14.95
118.3,ACDC-ThunderStruck,Federalists,232.62,11.53
122.33,Other,Know_Nothings,381.02,10.35
121.82,Drake-Gods_Plan,Know_Nothings,392.47,10.08
117.97,ACDC-ThunderStruck,Federalists,363.44,8.24
121.08,Drake-Gods_Plan,Know_Nothings,460.79,8.33
120.63,Camila_Cabello-Havana,Know_It_Alls,422.21,11.97
130.05,Camila_Cabello-Havana,Know_It_Alls,218.54,17.02
122.02,Camila_Cabello-Havana,Know_It_Alls,502.97,9.73
116.64,Drake-Gods_Plan,Know_Nothings,394.25,10.02
121.98,Drake-Gods_Plan,Know_Nothings,581.87,5.26
122.77,Other,Federalists,367.18,8.04
122.12,Rage_Against_The_Machine-Testify,Know_It_Alls,469.64,10.67
128.48,Rage_Against_The_Machine-Testify,Know_Somethings,503.12,12.33
121.22,Drake-Gods_Plan,Know_Nothings,434.29,8.97
116.78,ACDC-ThunderStruck,Know_Nothings,531.86,6.69
119.68,Other,Know_It_Alls,515.53,9.6
125.7,Drake-Gods_Plan,Know_Nothings,537.96,6.51
116.02,Camila_Cabello-Havana,Know_It_Alls,464.55,10.75
121.92,Drake-Gods_Plan,Know_Nothings,479.06,7.94
121.74,Ed_Sheeran-Perfect,Federalists,390.64,7.69
119.79,Rage_Against_The_Machine-Testify,Federalists,342.69,8.93
116.36,Drake-Gods_Plan,Know_It_Alls,384.39,12.69
116.13,Camila_Cabello-Havana,Federalists,489.95,5.11
122.19,Camila_Cabello-Havana,Know_Nothings,450.29,8.69
122.22,ACDC-ThunderStruck,Know_It_Alls,287.05,15.41
122.84,Rage_Against_The_Machine-Testify,Know_Nothings,277.5,13.03
123.69,Drake-Gods_Plan,Know_Nothings,488.98,7.66
120.54,Other,Know_Nothings,318.47,12.02
120.87,Drake-Gods_Plan,Know_Nothings,281.9,12.96
118.46,Camila_Cabello-Havana,Know_Nothings,331.88,11.58
124.03,Drake-Gods_Plan,Know_Nothings,521.32,7
124.06,Camila_Cabello-Havana,Know_Nothings,418.06,9.49
124.2,ACDC-ThunderStruck,Federalists,323.33,9.41
118.6,Ed_Sheeran-Perfect,Federalists,484.42,5.14
122.09,ACDC-ThunderStruck,Federalists,298.68,10.04
119.68,Camila_Cabello-Havana,Know_Nothings,514.31,7.12
128.38,Camila_Cabello-Havana,Know_It_Alls,379.13,13.06
124.93,ACDC-ThunderStruck,Know_Nothings,313.99,11.99
123.82,Camila_Cabello-Havana,Know_It_Alls,296.56,15.08
118.29,Rage_Against_The_Machine-Testify,Know_It_Alls,498.65,10.1
118.81,Drake-Gods_Plan,Know_Nothings,378.34,10.43
116.18,Ed_Sheeran-Perfect,Federalists,379.63,7.88
117.2,Ed_Sheeran-Perfect,Federalists,426.01,6.83
117.72,Ed_Sheeran-Perfect,Federalists,356.98,8.46
113.96,Other,Know_Nothings,387.41,10.29
116.09,ACDC-ThunderStruck,Federalists,418.01,7
127.94,Camila_Cabello-Havana,Know_It_Alls,434.7,11.55
123.89,Camila_Cabello-Havana,Know_It_Alls,407.67,12.23
122.94,Ed_Sheeran-Perfect,Federalists,454.06,5.99
118.51,Rage_Against_The_Machine-Testify,Know_Somethings,141.74,21.61
119.18,Camila_Cabello-Havana,Know_It_Alls,345.65,13.79
118.94,Rage_Against_The_Machine-Testify,Know_Nothings,200,15.13
119.31,Camila_Cabello-Havana,Know_It_Alls,485.42,10.32
118.69,Other,Know_Nothings,323.19,11.82
121.13,Drake-Gods_Plan,Know_Nothings,470.52,8.1
125.02,Mozart-Die_Zauberflote,Know_Somethings,425.43,14.27
119.74,ACDC-ThunderStruck,Know_Nothings,394.01,10.09
120.27,Camila_Cabello-Havana,Know_It_Alls,161.28,18.46
122.72,Drake-Gods_Plan,Know_Nothings,266.8,13.31
123.86,Ed_Sheeran-Perfect,Federalists,513.98,4.55
125.7,Ed_Sheeran-Perfect,Know_It_Alls,600.16,7.4
119.22,ACDC-ThunderStruck,Federalists,315.93,9.61
119.12,Mozart-Die_Zauberflote,Know_It_Alls,163.5,18.41
118.63,Mozart-Die_Zauberflote,Know_It_Alls,198.64,17.48
118.08,Ed_Sheeran-Perfect,Know_Somethings,279.12,18.07
122.68,Mozart-Die_Zauberflote,Know_It_Alls,291.8,15.34
120.76,Ed_Sheeran-Perfect,Federalists,435.71,6.38
125.79,Other,Know_Nothings,393.79,10.12
120.12,Other,Know_It_Alls,563.55,8.26
119.64,Camila_Cabello-Havana,Know_It_Alls,397.47,12.73
119.94,Other,Federalists,389.48,7.66
122.16,Ed_Sheeran-Perfect,Federalists,371.16,8.06
116.3,Drake-Gods_Plan,Know_Nothings,280.32,12.95
123.21,Drake-Gods_Plan,Know_It_Alls,414.8,12.01
117.04,Other,Know_Nothings,408.8,9.73
120.81,Camila_Cabello-Havana,Know_It_Alls,461.14,10.87
119.38,Drake-Gods_Plan,Know_It_Alls,332.61,14.19
123.68,Mozart-Die_Zauberflote,Know_Nothings,366.14,10.71
117.92,Mozart-Die_Zauberflote,Know_It_Alls,435.23,11.48
119.69,Ed_Sheeran-Perfect,Federalists,382.07,7.69
115.13,ACDC-ThunderStruck,Federalists,522.11,4.27
116.33,Ed_Sheeran-Perfect,Federalists,573.85,2.94
120.71,Ed_Sheeran-Perfect,Federalists,514.76,4.49
119.52,Rage_Against_The_Machine-Testify,Know_Somethings,281.01,18.08
116.31,Drake-Gods_Plan,Know_It_Alls,373.3,13.06
123.89,Ed_Sheeran-Perfect,Federalists,283.19,10.39
126.69,Ed_Sheeran-Perfect,Federalists,278.46,10.47
124.22,Camila_Cabello-Havana,Know_It_Alls,354.38,13.56
119.53,Drake-Gods_Plan,Know_Nothings,203.44,15.03
123.58,Ed_Sheeran-Perfect,Federalists,389.05,7.69
122.5,ACDC-ThunderStruck,Federalists,484.42,5.25
116.53,Drake-Gods_Plan,Know_Nothings,355.61,11.17
120.25,Camila_Cabello-Havana,Know_Nothings,485.07,7.73
119.06,ACDC-ThunderStruck,Federalists,280.49,10.37
120.43,Ed_Sheeran-Perfect,Federalists,430.13,6.58
119.64,Other,Know_Nothings,492.16,7.49
118.38,Rage_Against_The_Machine-Testify,Know_It_Alls,351.92,13.76
121.05,Rage_Against_The_Machine-Testify,Know_Nothings,441.88,9.07
120.14,Camila_Cabello-Havana,Know_It_Alls,408.38,12.19
126.39,Other,Know_It_Alls,265.5,15.85
116.3,Camila_Cabello-Havana,Know_It_Alls,401.89,12.36
117.49,Drake-Gods_Plan,Know_Nothings,405.29,9.74
127.9,ACDC-ThunderStruck,Know_Nothings,247.56,13.89
120.04,Camila_Cabello-Havana,Know_It_Alls,422.16,11.89
122.16,Camila_Cabello-Havana,Know_It_Alls,230.54,16.84
126.46,Ed_Sheeran-Perfect,Federalists,622.8,1.65
118.95,Rage_Against_The_Machine-Testify,Know_Somethings,275.43,18.19
118.04,Drake-Gods_Plan,Know_Nothings,382.87,10.34
113.72,Other,Know_Somethings,476.32,13.11
119.93,Camila_Cabello-Havana,Know_It_Alls,335.02,14.16
122.3,Other,Know_It_Alls,337.05,14.14
116.47,Drake-Gods_Plan,Know_Nothings,219.18,14.64
121.32,ACDC-ThunderStruck,Federalists,291.66,10.18
125.84,Drake-Gods_Plan,Know_Nothings,361.27,10.95
120.69,Drake-Gods_Plan,Know_Nothings,434.46,9.07
116.03,Mozart-Die_Zauberflote,Federalists,466.68,5.68
116.93,Drake-Gods_Plan,Know_Nothings,468.01,8.21
116.24,Other,Federalists,328.34,9.17
124.3,ACDC-ThunderStruck,Federalists,414.88,6.94
130.44,Other,Know_Somethings,249.97,18.79
127.31,Ed_Sheeran-Perfect,Federalists,359.18,8.45
116.31,ACDC-ThunderStruck,Federalists,294.01,10.03
117.32,Rage_Against_The_Machine-Testify,Know_Somethings,212.97,19.72
116.77,ACDC-ThunderStruck,Federalists,331.77,9.13
118.47,Camila_Cabello-Havana,Know_It_Alls,427.02,11.65
123.68,ACDC-ThunderStruck,Know_It_Alls,606.24,7.25
119.93,Drake-Gods_Plan,Know_Nothings,384.61,10.4
122.16,Camila_Cabello-Havana,Know_It_Alls,309.64,14.82
119.44,Drake-Gods_Plan,Know_Nothings,300.87,12.55
118.91,Drake-Gods_Plan,Know_Nothings,527.89,6.72
119.59,Rage_Against_The_Machine-Testify,Know_Somethings,208.51,19.88
121.54,Other,Know_Nothings,419.31,9.5
117.68,Ed_Sheeran-Perfect,Know_Nothings,407.31,9.66
119.69,Ed_Sheeran-Perfect,Know_Somethings,386.57,15.46
115.07,Ed_Sheeran-Perfect,Federalists,390.16,7.53
128.68,Camila_Cabello-Havana,Know_It_Alls,287.71,15.13
115.37,Other,Know_Nothings,343.23,11.36
117.88,Ed_Sheeran-Perfect,Know_Nothings,596.05,4.9
120.5,ACDC-ThunderStruck,Federalists,414.85,6.94
128.31,Ed_Sheeran-Perfect,Federalists,277.36,10.5
119.16,Mozart-Die_Zauberflote,Know_It_Alls,361.71,13.47
121.64,Drake-Gods_Plan,Know_Nothings,314.73,12.12
118.76,Other,Know_Nothings,468.8,8.3
116.84,Ed_Sheeran-Perfect,Federalists,364.06,8.27
117.13,Other,Know_Nothings,498.77,7.5
119.84,Drake-Gods_Plan,Know_Nothings,374.65,10.58
121.94,ACDC-ThunderStruck,Federalists,425.9,6.64
118.03,Ed_Sheeran-Perfect,Know_Nothings,238.34,13.94
119.56,Rage_Against_The_Machine-Testify,Federalists,461.23,5.85
117.71,Ed_Sheeran-Perfect,Federalists,355.38,8.52
116.15,Other,Know_Nothings,457.54,8.45
120.07,Camila_Cabello-Havana,Know_Nothings,560.63,5.82
117.32,Drake-Gods_Plan,Know_Nothings,357.51,11
117.92,Rage_Against_The_Machine-Testify,Know_It_Alls,551.12,8.63
118.76,ACDC-ThunderStruck,Know_Nothings,397.96,9.88
121.84,ACDC-ThunderStruck,Know_Nothings,361.46,10.81
121.49,ACDC-ThunderStruck,Federalists,226.71,11.67
121.72,Rage_Against_The_Machine-Testify,Know_Nothings,222.58,14.34
118.56,Ed_Sheeran-Perfect,Know_It_Alls,417.11,12.02
117.17,Drake-Gods_Plan,Know_Nothings,433.07,8.94
116.94,Camila_Cabello-Havana,Know_It_Alls,342.64,13.98
120.34,Rage_Against_The_Machine-Testify,Know_It_Alls,242.23,16.36
122.47,Drake-Gods_Plan,Know_Nothings,412.21,9.58
120.99,Camila_Cabello-Havana,Know_It_Alls,528.26,9.3
121.8,Camila_Cabello-Havana,Know_It_Alls,378.12,13.02
118.27,Camila_Cabello-Havana,Know_It_Alls,395.15,12.62
117.24,Ed_Sheeran-Perfect,Federalists,406.61,7.26
125.42,ACDC-ThunderStruck,Know_Nothings,538.35,6.34
117.45,Ed_Sheeran-Perfect,Federalists,380.97,7.78
123.07,Camila_Cabello-Havana,Know_It_Alls,317.96,14.66
121.86,Other,Know_Nothings,494.42,7.55
129.14,Mozart-Die_Zauberflote,Federalists,390.33,7.68
119.58,Ed_Sheeran-Perfect,Federalists,455.76,5.89
118.35,Drake-Gods_Plan,Know_Nothings,473.39,7.99
120.72,ACDC-ThunderStruck,Federalists,246.46,11.29
118.02,Ed_Sheeran-Perfect,Federalists,347.51,8.83
119.41,ACDC-ThunderStruck,Federalists,287.86,10.34
118.83,Drake-Gods_Plan,Know_Nothings,357.81,10.99
119.74,Rage_Against_The_Machine-Testify,Federalists,355.13,8.63
116.7,ACDC-ThunderStruck,Federalists,319.18,9.46
118.78,Rage_Against_The_Machine-Testify,Know_Somethings,514.35,12.1
122.15,Drake-Gods_Plan,Know_Nothings,477.7,7.99
114.83,Drake-Gods_Plan,Know_Nothings,398.59,9.98
120.47,Other,Know_Nothings,527.61,6.85
120.09,Ed_Sheeran-Perfect,Federalists,441.38,6.4
116.45,Ed_Sheeran-Perfect,Federalists,358.46,8.5
116.1,Mozart-Die_Zauberflote,Federalists,411,7.15
122.2,Camila_Cabello-Havana,Know_It_Alls,371.46,13.25
120.21,Camila_Cabello-Havana,Know_It_Alls,483.24,10.38
115.68,Camila_Cabello-Havana,Federalists,353.11,8.54
117.53,Camila_Cabello-Havana,Know_It_Alls,523.09,9.42
116.55,Rage_Against_The_Machine-Testify,Know_Nothings,452.52,8.57
118.2,Camila_Cabello-Havana,Know_It_Alls,427.91,11.8
119.26,Camila_Cabello-Havana,Know_Somethings,283.45,17.92
120.69,Drake-Gods_Plan,Know_Nothings,396.61,10.01
121.15,Other,Know_Nothings,371.91,10.69
118.67,Drake-Gods_Plan,Know_Nothings,484.95,7.79
115.81,Other,Know_Nothings,413.99,9.55
120.75,Rage_Against_The_Machine-Testify,Know_Somethings,600.88,9.91
117.85,Camila_Cabello-Havana,Know_It_Alls,489.02,10.19
126.85,Ed_Sheeran-Perfect,Federalists,399.44,7.41
115.93,Mozart-Die_Zauberflote,Federalists,207.96,12.24
122.25,Ed_Sheeran-Perfect,Federalists,532.69,4.02
116.19,ACDC-ThunderStruck,Know_Nothings,410.44,9.6
122.91,Ed_Sheeran-Perfect,Federalists,502.52,4.69
115.86,Drake-Gods_Plan,Know_Nothings,274.17,13
118.18,Drake-Gods_Plan,Know_Nothings,387.78,10.33
126.14,Ed_Sheeran-Perfect,Federalists,298.42,9.92
118.96,Drake-Gods_Plan,Know_Nothings,412.07,9.67
118.34,Drake-Gods_Plan,Know_Nothings,475.13,8.17
120.73,Rage_Against_The_Machine-Testify,Know_Somethings,218.82,19.51
122.07,Drake-Gods_Plan,Know_Nothings,531.76,6.57
123.11,Ed_Sheeran-Perfect,Federalists,522.41,4.24
118.82,Ed_Sheeran-Perfect,Federalists,521.5,4.18
121.96,Camila_Cabello-Havana,Know_It_Alls,481.22,10.45
114.2,Camila_Cabello-Havana,Know_It_Alls,392.18,12.77
122.28,Camila_Cabello-Havana,Federalists,465,5.71
122.9,Camila_Cabello-Havana,Know_It_Alls,561.36,8.34
120.81,Ed_Sheeran-Perfect,Federalists,449.06,6.21
119.57,Rage_Against_The_Machine-Testify,Know_Somethings,519.9,12.03
123.64,Camila_Cabello-Havana,Federalists,533.84,3.87
119.92,Rage_Against_The_Machine-Testify,Know_Somethings,400.66,15.06
117.19,Ed_Sheeran-Perfect,Federalists,464.99,5.55
116.44,Other,Know_Nothings,429.47,9.18
119.03,Other,Know_Nothings,354.3,11.08
123.45,Rage_Against_The_Machine-Testify,Know_Somethings,289.14,17.88
118.27,Ed_Sheeran-Perfect,Federalists,402.36,7.4
118.82,Ed_Sheeran-Perfect,Federalists,451.13,6
121.33,Drake-Gods_Plan,Know_Nothings,317.76,12.12
117.03,Other,Know_Nothings,380.68,10.36
120.58,ACDC-ThunderStruck,Federalists,442.95,6.36
118.49,Camila_Cabello-Havana,Know_Nothings,319.76,11.83
119.66,ACDC-ThunderStruck,Federalists,409.27,7.07
118.02,Mozart-Die_Zauberflote,Know_It_Alls,332.37,14.33
121.49,Drake-Gods_Plan,Know_Nothings,276.32,13.09
118.42,Mozart-Die_Zauberflote,Know_It_Alls,427.35,11.73
116.51,Camila_Cabello-Havana,Know_It_Alls,264.92,15.82
121.66,Other,Know_It_Alls,492.81,10.05
118.13,Rage_Against_The_Machine-Testify,Federalists,413.73,7.09
118.08,ACDC-ThunderStruck,Federalists,467.79,5.61
117.19,Other,Know_Nothings,383.62,10.33
121.46,Ed_Sheeran-Perfect,Federalists,501.66,4.75
114.02,Camila_Cabello-Havana,Know_Nothings,312.07,11.99
128.32,Camila_Cabello-Havana,Know_It_Alls,425.24,11.89
119.75,Rage_Against_The_Machine-Testify,Know_Somethings,590.09,10.19
118.72,Camila_Cabello-Havana,Federalists,249.43,11.23
121.95,Camila_Cabello-Havana,Know_Nothings,508.39,7.2
120.29,Ed_Sheeran-Perfect,Federalists,474.67,5.6
115.05,Camila_Cabello-Havana,Know_It_Alls,369.43,13.03
117.93,Rage_Against_The_Machine-Testify,Know_Somethings,459.4,13.45
115.16,Mozart-Die_Zauberflote,Know_Nothings,248.98,13.91
123.58,ACDC-ThunderStruck,Know_Somethings,291.41,17.8
120.16,Camila_Cabello-Havana,Know_It_Alls,564.52,8.28
124.66,Other,Know_Nothings,331.82,11.72
123.59,Mozart-Die_Zauberflote,Federalists,438.34,6.39
117.08,Ed_Sheeran-Perfect,Federalists,496.17,4.88
121.01,Drake-Gods_Plan,Know_Nothings,391.62,10.24
115.15,Other,Federalists,547.87,3.6
119.1,Camila_Cabello-Havana,Know_Somethings,393.35,15.21
117.91,Rage_Against_The_Machine-Testify,Know_Somethings,429.7,14.25
117.41,Ed_Sheeran-Perfect,Federalists,620.22,1.71
119.96,Rage_Against_The_Machine-Testify,Know_Somethings,75.94,23.3
114.33,Drake-Gods_Plan,Know_Nothings,192.65,15.1
116.63,Rage_Against_The_Machine-Testify,Know_It_Alls,226.21,16.85
119.38,Rage_Against_The_Machine-Testify,Know_Somethings,420.3,14.29
117.23,Drake-Gods_Plan,Know_Nothings,381.11,10.57
118.91,Camila_Cabello-Havana,Know_It_Alls,288.89,15.26
116.43,Camila_Cabello-Havana,Know_It_Alls,380.01,13
117.77,Rage_Against_The_Machine-Testify,Know_It_Alls,413.9,12.08
128.57,Drake-Gods_Plan,Federalists,270.89,10.77
124.52,ACDC-ThunderStruck,Federalists,426.85,6.47
121.38,Drake-Gods_Plan,Federalists,466.35,5.77
117.03,Ed_Sheeran-Perfect,Know_Somethings,324.89,16.97
116.56,Camila_Cabello-Havana,Know_Somethings,446.61,13.75
115.58,Camila_Cabello-Havana,Know_It_Alls,487.19,10.28
126.1,Camila_Cabello-Havana,Know_It_Alls,563.92,8.31
120.09,Rage_Against_The_Machine-Testify,Know_Somethings,258.05,18.58
121.3,Drake-Gods_Plan,Know_Nothings,312.16,12.09
117.67,Camila_Cabello-Havana,Know_Somethings,525.54,11.81
123.05,Drake-Gods_Plan,Know_Nothings,312.63,12.07
122.02,Rage_Against_The_Machine-Testify,Know_It_Alls,462.22,10.89
121.66,ACDC-ThunderStruck,Federalists,464.58,5.77
120.04,Camila_Cabello-Havana,Know_Nothings,424.66,9.29
119.65,ACDC-ThunderStruck,Federalists,250.18,11.13
117.06,Rage_Against_The_Machine-Testify,Federalists,451.92,6.06
116.41,Drake-Gods_Plan,Know_Nothings,310.41,12.15
119.85,Camila_Cabello-Havana,Know_It_Alls,466.68,10.75
125.3,Camila_Cabello-Havana,Know_Nothings,401.45,9.9
117.52,Ed_Sheeran-Perfect,Federalists,161.34,13.4
117.15,Mozart-Die_Zauberflote,Know_It_Alls,428.37,11.95
116.96,Other,Know_Nothings,357.26,10.97
116.49,Drake-Gods_Plan,Know_Nothings,458.73,8.35
118.94,ACDC-ThunderStruck,Know_It_Alls,472.15,10.58
122.71,Drake-Gods_Plan,Know_Nothings,241.74,13.96
120.11,Rage_Against_The_Machine-Testify,Know_Somethings,279.26,17.97
117.48,Ed_Sheeran-Perfect,Federalists,225.55,11.85
120.37,Camila_Cabello-Havana,Know_It_Alls,320.59,14.4
125.73,Rage_Against_The_Machine-Testify,Federalists,430.21,6.52
121.17,ACDC-ThunderStruck,Federalists,302.31,9.89
117.05,Drake-Gods_Plan,Federalists,418.78,6.78
116.42,Drake-Gods_Plan,Federalists,221.22,12.05
116.38,Camila_Cabello-Havana,Know_It_Alls,502.49,9.88
116.77,Rage_Against_The_Machine-Testify,Know_Somethings,436.26,14.14
117.21,Ed_Sheeran-Perfect,Federalists,452.02,6.24
116.67,Ed_Sheeran-Perfect,Federalists,313.18,9.78
120,ACDC-ThunderStruck,Federalists,387.89,7.74
121.2,Mozart-Die_Zauberflote,Know_It_Alls,352.86,13.66
123.42,ACDC-ThunderStruck,Federalists,444.11,6.35
119.39,Ed_Sheeran-Perfect,Federalists,381.25,7.8
117.43,Drake-Gods_Plan,Know_It_Alls,370.19,13.26
117.1,Ed_Sheeran-Perfect,Federalists,213.63,12.29
117.16,Camila_Cabello-Havana,Know_It_Alls,478.73,10.43
117.45,Ed_Sheeran-Perfect,Federalists,524.15,4.33
122.55,Ed_Sheeran-Perfect,Federalists,524.97,4.11
119.26,Other,Know_Nothings,472.27,8.12
117.32,Drake-Gods_Plan,Know_Somethings,317.7,17.29
121.51,Ed_Sheeran-Perfect,Federalists,215.37,11.97
122.67,ACDC-ThunderStruck,Federalists,470.5,5.41
119.98,Rage_Against_The_Machine-Testify,Know_Somethings,459.32,13.52
116.69,Ed_Sheeran-Perfect,Federalists,487.94,5.21
118.89,Rage_Against_The_Machine-Testify,Know_Nothings,441.32,8.79
115.21,Camila_Cabello-Havana,Know_It_Alls,454.86,11.19
120.72,Camila_Cabello-Havana,Know_It_Alls,495.34,9.99
117.68,Camila_Cabello-Havana,Know_It_Alls,547.91,8.64
115.91,Camila_Cabello-Havana,Know_Somethings,361.43,16.03
117.57,Ed_Sheeran-Perfect,Federalists,314.88,9.55
119.21,Drake-Gods_Plan,Federalists,469.81,5.57
121.6,Ed_Sheeran-Perfect,Federalists,522.7,4.21
115.05,Other,Know_Nothings,417.53,9.5
117.76,Mozart-Die_Zauberflote,Federalists,452.33,6.1
119.12,Camila_Cabello-Havana,Know_It_Alls,436.11,11.24
123.83,Ed_Sheeran-Perfect,Federalists,416.19,6.85
124.1,Drake-Gods_Plan,Know_Nothings,256.8,13.59
117.29,Camila_Cabello-Havana,Know_Nothings,497.01,7.19
119.72,Ed_Sheeran-Perfect,Federalists,324.66,9.33
114.87,Camila_Cabello-Havana,Know_It_Alls,474.39,10.54
117.33,ACDC-ThunderStruck,Federalists,266.08,10.84
126.99,Rage_Against_The_Machine-Testify,Know_Somethings,352.72,16.19
115.1,Other,Know_Nothings,468.78,8.12
120.44,ACDC-ThunderStruck,Know_It_Alls,354.62,13.59
119.1,ACDC-ThunderStruck,Federalists,406.47,7.21
117.17,ACDC-ThunderStruck,Federalists,454.44,5.99
117.32,Camila_Cabello-Havana,Know_Nothings,469.62,8.17
118.68,Other,Know_Nothings,485.58,7.68
123.31,ACDC-ThunderStruck,Federalists,493.79,4.87
129.23,Ed_Sheeran-Perfect,Federalists,384.69,7.91
119.16,Mozart-Die_Zauberflote,Know_It_Alls,613.09,7.02
115.82,Ed_Sheeran-Perfect,Federalists,292.25,10.06
116.44,Rage_Against_The_Machine-Testify,Know_It_Alls,361.29,13.48
133.62,Drake-Gods_Plan,Know_Nothings,324.13,11.94
118.28,Drake-Gods_Plan,Federalists,410.69,6.94
122.9,ACDC-ThunderStruck,Federalists,263.18,10.87
118.51,Ed_Sheeran-Perfect,Federalists,381.68,7.78
116.12,Other,Know_Nothings,271.78,13.11
117.06,Camila_Cabello-Havana,Know_It_Alls,548.72,8.57
114.33,Drake-Gods_Plan,Know_Nothings,499.9,7.42
118.45,ACDC-ThunderStruck,Federalists,210.97,12.27
115.75,Mozart-Die_Zauberflote,Know_Somethings,397.43,14.96
123.19,Drake-Gods_Plan,Federalists,309.47,9.73
120.01,Rage_Against_The_Machine-Testify,Know_Somethings,436.65,14.12
121.3,Mozart-Die_Zauberflote,Know_It_Alls,321.9,14.64
116.64,ACDC-ThunderStruck,Know_It_Alls,480.49,10.48
121.93,Camila_Cabello-Havana,Know_It_Alls,306.63,14.85
118.49,Ed_Sheeran-Perfect,Federalists,388.64,7.77
121.11,Camila_Cabello-Havana,Know_It_Alls,446.06,11.3
118.43,ACDC-ThunderStruck,Federalists,349.9,8.67
124.43,Ed_Sheeran-Perfect,Federalists,461.11,5.8
118.41,Rage_Against_The_Machine-Testify,Know_It_Alls,234.6,16.63
118.1,Camila_Cabello-Havana,Know_It_Alls,459.42,11.13
122.81,Camila_Cabello-Havana,Know_It_Alls,423.58,11.81
122.05,Drake-Gods_Plan,Know_It_Alls,308.46,14.68
124.12,Rage_Against_The_Machine-Testify,Know_It_Alls,368.61,13.2
118.76,Drake-Gods_Plan,Know_Nothings,296.6,12.46
116.45,Ed_Sheeran-Perfect,Know_Nothings,299.94,12.53
120.62,Ed_Sheeran-Perfect,Federalists,397.84,7.52
123.7,Drake-Gods_Plan,Know_Nothings,343.28,11.45
116.14,Other,Know_It_Alls,416.16,12.21
117.1,Ed_Sheeran-Perfect,Federalists,428.91,6.63
115.36,Camila_Cabello-Havana,Know_It_Alls,396.29,12.54
121.61,Ed_Sheeran-Perfect,Federalists,270.83,10.7
114.49,Other,Federalists,576.85,2.84
116.91,Other,Know_Nothings,375.52,10.55
118.49,Camila_Cabello-Havana,Know_It_Alls,485.42,10.36
121.79,Ed_Sheeran-Perfect,Federalists,470.7,5.6
120.66,Rage_Against_The_Machine-Testify,Know_Somethings,454.53,13.6
123.59,Camila_Cabello-Havana,Know_It_Alls,307.5,14.85
116.52,Ed_Sheeran-Perfect,Federalists,258.2,10.88
123.57,Ed_Sheeran-Perfect,Federalists,252.43,11.19
115.05,Ed_Sheeran-Perfect,Know_Nothings,409.94,9.52
116.09,Drake-Gods_Plan,Know_Nothings,469.99,8.29
120.75,Camila_Cabello-Havana,Know_It_Alls,314.93,14.66
119.57,Ed_Sheeran-Perfect,Know_Nothings,462.15,8.32
117.63,Mozart-Die_Zauberflote,Know_Nothings,506.25,7.2
114.59,Drake-Gods_Plan,Know_Nothings,372.4,10.66
116.13,Ed_Sheeran-Perfect,Federalists,232.43,11.65
114.82,Ed_Sheeran-Perfect,Federalists,444.68,6.25
120.05,Camila_Cabello-Havana,Know_It_Alls,412.44,12.11
123.23,Drake-Gods_Plan,Know_Nothings,343.26,11.29
122.01,Rage_Against_The_Machine-Testify,Know_Somethings,397.22,14.97
