Social Media,Favorite song,Calories,Coffees,USERID
126.3,Drake-Gods_Plan,369.55,10.67,101508
124.15,Mozart-Die_Zauberflote,468.89,5.63,101509
119.72,Camila_Cabello-Havana,243.39,16.45,101510
120.08,Drake-Gods_Plan,406.27,9.89,101511
127.78,Drake-Gods_Plan,517.52,6.8,101512
117.8,Camila_Cabello-Havana,550.61,6.04,101513
132.87,Other,507.62,7.26,101514
114.07,Other,405.35,9.67,101515
116.51,Drake-Gods_Plan,570.2,5.58,101516
117.83,Ed_Sheeran-Perfect,511.69,4.67,101517
117.52,Drake-Gods_Plan,327.89,11.71,101518
129.82,ACDC-ThunderStruck,465.64,5.77,101519
115.8,Rage_Against_The_Machine-Testify,388.12,7.71,101520
121.77,Camila_Cabello-Havana,402.11,7.49,101521
120.52,Camila_Cabello-Havana,431.55,11.78,101522
118.23,Ed_Sheeran-Perfect,349.26,8.65,101523
127.2,Rage_Against_The_Machine-Testify,257.61,11.08,101524
126.39,Rage_Against_The_Machine-Testify,497.44,12.6,101525
118.09,Mozart-Die_Zauberflote,396.27,12.47,101526
119.82,ACDC-ThunderStruck,207.54,12.28,101527
118.58,Other,350.68,11.13,101528
122.44,Camila_Cabello-Havana,520.94,9.27,101529
118.07,ACDC-ThunderStruck,378.02,10.48,101530
122.72,Ed_Sheeran-Perfect,299.68,10.07,101531
122.3,Camila_Cabello-Havana,510.63,6.95,101532
127.37,Ed_Sheeran-Perfect,411.44,9.64,101533
119.27,Mozart-Die_Zauberflote,430.23,11.63,101534
117.94,Mozart-Die_Zauberflote,225.29,19.52,101535
117.99,ACDC-ThunderStruck,253.65,13.68,101536
116.35,ACDC-ThunderStruck,328.39,9.16,101537
115.99,ACDC-ThunderStruck,364.56,10.81,101538
119.27,Mozart-Die_Zauberflote,435.41,9.07,101539
123.45,Camila_Cabello-Havana,416.77,11.93,101540
121.56,Drake-Gods_Plan,374.24,10.58,101541
133.06,Other,367.88,10.66,101542
115.98,Rage_Against_The_Machine-Testify,413.09,14.64,101543
115.54,Ed_Sheeran-Perfect,368.52,8,101544
121.39,Rage_Against_The_Machine-Testify,160.22,21.18,101545
118.14,Drake-Gods_Plan,396.59,10.06,101546
117.33,Ed_Sheeran-Perfect,302.51,9.89,101547
124.79,Mozart-Die_Zauberflote,290.06,15.17,101548
118.58,Mozart-Die_Zauberflote,427.19,6.5,101549
119.97,Mozart-Die_Zauberflote,457.94,10.93,101550
119.71,Drake-Gods_Plan,325.54,9.35,101551
120.47,Rage_Against_The_Machine-Testify,282.43,17.93,101552
122.15,Ed_Sheeran-Perfect,469.49,10.69,101553
115.84,Camila_Cabello-Havana,494.45,12.57,101554
116.5,ACDC-ThunderStruck,509.18,4.59,101555
115.83,Ed_Sheeran-Perfect,240.64,11.34,101556
117.15,Rage_Against_The_Machine-Testify,370.01,8.09,101557
114.54,Camila_Cabello-Havana,334.14,9.07,101558
119.38,Camila_Cabello-Havana,270.58,10.76,101559
115.51,Drake-Gods_Plan,431.57,9.19,101560
115.88,Rage_Against_The_Machine-Testify,354.68,11.04,101561
121.25,Ed_Sheeran-Perfect,481.89,5.27,101562
118.98,Other,359.12,11.1,101563
125.95,Rage_Against_The_Machine-Testify,352.06,16.13,101564
116.42,Drake-Gods_Plan,358.66,16.04,101565
125.02,Other,537.15,6.39,101566
115.53,Rage_Against_The_Machine-Testify,440.04,13.94,101567
119.76,Drake-Gods_Plan,373.25,10.68,101568
117.26,Rage_Against_The_Machine-Testify,396.48,15.03,101569
117.78,Ed_Sheeran-Perfect,459.58,8.45,101570
114.64,Ed_Sheeran-Perfect,342.47,8.8,101571
117.83,Mozart-Die_Zauberflote,508.53,7.19,101572
116.89,Camila_Cabello-Havana,305.24,12.43,101573
118.42,Ed_Sheeran-Perfect,308.01,9.57,101574
121.33,Camila_Cabello-Havana,538.3,8.92,101575
117.49,Drake-Gods_Plan,443.76,8.81,101576
118.74,Camila_Cabello-Havana,360.48,13.47,101577
122.06,Rage_Against_The_Machine-Testify,546.66,8.6,101578
122.07,Ed_Sheeran-Perfect,509.13,4.74,101579
117.31,ACDC-ThunderStruck,443.51,6.36,101580
115.52,Mozart-Die_Zauberflote,390.54,15.33,101581
120.21,Camila_Cabello-Havana,429.22,11.78,101582
123.18,Drake-Gods_Plan,35.51,19.2,101583
120.31,Ed_Sheeran-Perfect,338.01,9.13,101584
128.89,Other,291.62,12.7,101585
122.91,Rage_Against_The_Machine-Testify,310.22,12.04,101586
116.62,Other,486.24,7.63,101587
120.36,Rage_Against_The_Machine-Testify,536.82,11.58,101588
118.38,Rage_Against_The_Machine-Testify,485.72,12.89,101589
121.47,Mozart-Die_Zauberflote,394.66,12.57,101590
119.69,Drake-Gods_Plan,155.59,16.15,101591
119.16,Mozart-Die_Zauberflote,358.3,11.09,101592
118.44,Rage_Against_The_Machine-Testify,619.82,6.92,101593
119.45,Camila_Cabello-Havana,398.59,12.59,101594
120.22,Ed_Sheeran-Perfect,327.2,9.21,101595
117.26,Ed_Sheeran-Perfect,523.26,4.26,101596
119.7,Mozart-Die_Zauberflote,491.94,10.02,101597
117.03,Ed_Sheeran-Perfect,416.9,14.63,101598
117.65,Drake-Gods_Plan,269.97,13.18,101599
118.89,Drake-Gods_Plan,382.28,13.03,101600
115.56,Camila_Cabello-Havana,229.43,16.8,101601
115.17,Rage_Against_The_Machine-Testify,471.63,13.36,101602
123.11,Camila_Cabello-Havana,234.19,16.75,101603
117.5,Mozart-Die_Zauberflote,213.16,17.42,101604
119.82,Ed_Sheeran-Perfect,471.07,5.51,101605
114.85,Drake-Gods_Plan,443.79,6.33,101606
115.1,Ed_Sheeran-Perfect,361.05,8.39,101607
126.36,Drake-Gods_Plan,443.33,8.9,101608
120.73,Ed_Sheeran-Perfect,348.45,8.67,101609
118.18,Mozart-Die_Zauberflote,493.31,9.91,101610
118.31,Drake-Gods_Plan,317.64,12.1,101611
117.7,ACDC-ThunderStruck,433.88,6.5,101612
120.6,Rage_Against_The_Machine-Testify,332.32,16.6,101613
117.77,ACDC-ThunderStruck,477.3,7.93,101614
118.62,ACDC-ThunderStruck,317.79,9.5,101615
119.15,Other,472.51,8.01,101616
118.3,Mozart-Die_Zauberflote,575.8,8.06,101617
116.91,ACDC-ThunderStruck,441.3,13.84,101618
125.04,Ed_Sheeran-Perfect,329.51,9.1,101619
121.1,ACDC-ThunderStruck,328.97,9.23,101620
118.74,Rage_Against_The_Machine-Testify,410.05,7.27,101621
115.26,Rage_Against_The_Machine-Testify,348.56,8.53,101622
122.07,Drake-Gods_Plan,233.37,14.26,101623
117.41,Ed_Sheeran-Perfect,191.42,12.77,101624
121.02,Other,446.95,8.66,101625
117.84,Drake-Gods_Plan,436.3,6.47,101626
120.93,Camila_Cabello-Havana,530.67,9.18,101627
123.28,Mozart-Die_Zauberflote,471.41,5.59,101628
119.61,Camila_Cabello-Havana,495.08,10.08,101629
124.68,ACDC-ThunderStruck,584.68,2.78,101630
122.42,Rage_Against_The_Machine-Testify,224.16,11.85,101631
126.35,Drake-Gods_Plan,335.97,11.51,101632
118.71,Mozart-Die_Zauberflote,343.66,13.86,101633
123.02,Ed_Sheeran-Perfect,453.53,5.97,101634
125.56,ACDC-ThunderStruck,347.54,8.64,101635
123.17,Camila_Cabello-Havana,433.17,9.16,101636
120.51,Camila_Cabello-Havana,478.54,10.45,101637
119.5,Drake-Gods_Plan,460.16,8.47,101638
119.98,Drake-Gods_Plan,533.05,6.57,101639
116.33,Ed_Sheeran-Perfect,299.78,9.92,101640
119.67,Rage_Against_The_Machine-Testify,403.52,9.7,101641
128.9,Camila_Cabello-Havana,307.03,17.38,101642
122.52,Drake-Gods_Plan,375.19,10.45,101643
122.21,Rage_Against_The_Machine-Testify,441.64,6.49,101644
116.6,Ed_Sheeran-Perfect,541.66,3.8,101645
118.05,Camila_Cabello-Havana,636.42,6.45,101646
121,Rage_Against_The_Machine-Testify,241.75,19,101647
119.39,Rage_Against_The_Machine-Testify,543.19,6.21,101648
121.1,ACDC-ThunderStruck,482.32,5.34,101649
117.24,Camila_Cabello-Havana,522.93,4.38,101650
123.51,Drake-Gods_Plan,266.43,13.25,101651
117.63,Mozart-Die_Zauberflote,255.73,11.05,101652
118.31,Other,364.09,10.87,101653
117.33,Drake-Gods_Plan,465.71,8.35,101654
119.67,Ed_Sheeran-Perfect,422.84,6.89,101655
122.62,Drake-Gods_Plan,416.55,9.44,101656
116.86,ACDC-ThunderStruck,435.23,9.08,101657
119.56,Camila_Cabello-Havana,328.36,14.45,101658
113.36,Rage_Against_The_Machine-Testify,404.06,14.97,101659
121.93,Ed_Sheeran-Perfect,387.02,7.77,101660
116.64,ACDC-ThunderStruck,282.49,18.01,101661
116.61,Other,319.95,11.99,101662
115.66,Drake-Gods_Plan,395.43,10.04,101663
122.02,Camila_Cabello-Havana,474.25,10.57,101664
123.01,Camila_Cabello-Havana,359.32,8.38,101665
122.71,Camila_Cabello-Havana,415.24,14.63,101666
120.9,ACDC-ThunderStruck,426.28,11.73,101667
122.43,Camila_Cabello-Havana,441.34,11.53,101668
119.72,Mozart-Die_Zauberflote,560.31,8.45,101669
127.79,Rage_Against_The_Machine-Testify,390.06,15.1,101670
115.83,Ed_Sheeran-Perfect,472.85,5.55,101671
120.78,Ed_Sheeran-Perfect,465.81,5.72,101672
114.07,Ed_Sheeran-Perfect,271.4,13.06,101673
121.55,Ed_Sheeran-Perfect,136.53,14.08,101674
121.27,Mozart-Die_Zauberflote,271.87,15.69,101675
128.96,Mozart-Die_Zauberflote,438.12,6.27,101676
120.53,Camila_Cabello-Havana,481.94,10.36,101677
116.38,Ed_Sheeran-Perfect,462.28,5.69,101678
116.45,ACDC-ThunderStruck,377.9,7.97,101679
118.52,ACDC-ThunderStruck,354.5,8.56,101680
113.27,Camila_Cabello-Havana,282.31,15.41,101681
118.46,Ed_Sheeran-Perfect,419.95,6.82,101682
114.27,Rage_Against_The_Machine-Testify,466.39,10.85,101683
120.32,Camila_Cabello-Havana,273.32,15.8,101684
123.66,Camila_Cabello-Havana,297.19,15.03,101685
121.17,Ed_Sheeran-Perfect,433.31,6.55,101686
116.46,Other,366.92,10.71,101687
119.19,Ed_Sheeran-Perfect,293.41,12.53,101688
119.25,Mozart-Die_Zauberflote,315.67,14.61,101689
117.96,Drake-Gods_Plan,360.67,10.88,101690
117.75,Camila_Cabello-Havana,236.49,11.5,101691
122.31,Ed_Sheeran-Perfect,335.33,9.09,101692
122.53,ACDC-ThunderStruck,322.82,9.34,101693
118.76,Ed_Sheeran-Perfect,443.96,6.27,101694
122.01,Ed_Sheeran-Perfect,443.41,6.24,101695
116.65,Ed_Sheeran-Perfect,319.3,9.42,101696
119.96,Rage_Against_The_Machine-Testify,385.91,15.3,101697
118.55,Other,633.19,6.44,101698
122.51,Camila_Cabello-Havana,467.56,10.82,101699
118.03,Ed_Sheeran-Perfect,419,6.83,101700
120.41,Drake-Gods_Plan,576.95,2.79,101701
118.33,Drake-Gods_Plan,285.09,12.82,101702
118.44,Ed_Sheeran-Perfect,417.89,6.89,101703
118.12,Drake-Gods_Plan,385.84,10.2,101704
121.3,Drake-Gods_Plan,278.3,12.94,101705
115.61,Mozart-Die_Zauberflote,430.08,11.75,101706
117.53,Ed_Sheeran-Perfect,348.75,8.71,101707
117.6,Drake-Gods_Plan,307.16,12.32,101708
121.5,Other,249.03,13.83,101709
115.94,Drake-Gods_Plan,430.37,9.14,101710
121.79,ACDC-ThunderStruck,614.41,1.75,101711
120.18,Drake-Gods_Plan,525.42,6.79,101712
121.2,Ed_Sheeran-Perfect,511.35,4.56,101713
123.13,Other,379.78,7.71,101714
123.62,Mozart-Die_Zauberflote,405.07,9.94,101715
119.03,ACDC-ThunderStruck,394.45,7.49,101716
119.68,Ed_Sheeran-Perfect,489.45,5.11,101717
122.48,Other,301.51,9.97,101718
116.3,Mozart-Die_Zauberflote,507.82,9.59,101719
122.66,Drake-Gods_Plan,401.66,9.86,101720
119.22,Rage_Against_The_Machine-Testify,401.67,9.96,101721
118.68,ACDC-ThunderStruck,505.23,4.66,101722
118.41,Drake-Gods_Plan,318.29,11.91,101723
119.01,Ed_Sheeran-Perfect,285.37,10.27,101724
121.35,Camila_Cabello-Havana,370.66,10.56,101725
118.14,Rage_Against_The_Machine-Testify,313.28,9.53,101726
120.44,Other,561.93,5.74,101727
118.01,Camila_Cabello-Havana,372,8.19,101728
118.98,Drake-Gods_Plan,346.07,11.16,101729
117.05,Drake-Gods_Plan,236.08,19.15,101730
127.16,Mozart-Die_Zauberflote,230.73,14.3,101731
118.74,Ed_Sheeran-Perfect,452.84,6.21,101732
125.09,Camila_Cabello-Havana,434.8,9.04,101733
119.53,Rage_Against_The_Machine-Testify,528.16,11.71,101734
121.58,Mozart-Die_Zauberflote,395.74,12.59,101735
114.87,ACDC-ThunderStruck,520.07,4.15,101736
115.92,Ed_Sheeran-Perfect,412.62,6.94,101737
117.47,Ed_Sheeran-Perfect,439.97,6.41,101738
120.83,Mozart-Die_Zauberflote,352.87,13.65,101739
123.48,Rage_Against_The_Machine-Testify,226.5,19.49,101740
123.17,Drake-Gods_Plan,302.19,9.99,101741
119.71,Rage_Against_The_Machine-Testify,373.83,15.72,101742
122.89,Camila_Cabello-Havana,518.08,9.44,101743
119.66,Ed_Sheeran-Perfect,458.22,5.89,101744
124.22,Mozart-Die_Zauberflote,361.73,13.45,101745
122.79,Drake-Gods_Plan,355.77,11.05,101746
116.58,Camila_Cabello-Havana,410.44,12.31,101747
115.52,Drake-Gods_Plan,560.33,5.88,101748
117.63,Camila_Cabello-Havana,249.74,16.3,101749
117.26,Drake-Gods_Plan,459.31,8.37,101750
117.8,Camila_Cabello-Havana,189.88,17.79,101751
123.99,Camila_Cabello-Havana,322.6,14.46,101752
119.55,Camila_Cabello-Havana,510.25,7.05,101753
120.84,Mozart-Die_Zauberflote,450.67,11.14,101754
120.69,Rage_Against_The_Machine-Testify,531.77,11.66,101755
119.6,Rage_Against_The_Machine-Testify,532.46,6.46,101756
119.04,Rage_Against_The_Machine-Testify,433.41,14.04,101757
119.83,ACDC-ThunderStruck,605.23,2.27,101758
120.69,Ed_Sheeran-Perfect,450.48,8.59,101759
123.27,Ed_Sheeran-Perfect,359.87,8.5,101760
135.56,Other,277.71,13.02,101761
118.5,Rage_Against_The_Machine-Testify,278.75,18,101762
121.09,Ed_Sheeran-Perfect,432.36,6.64,101763
117.25,Ed_Sheeran-Perfect,389.13,7.75,101764
119.22,Rage_Against_The_Machine-Testify,313.23,17.13,101765
123.18,ACDC-ThunderStruck,464.64,5.69,101766
118.99,Rage_Against_The_Machine-Testify,444.75,13.83,101767
125.5,ACDC-ThunderStruck,400.42,7.37,101768
114.94,Ed_Sheeran-Perfect,329.57,9.25,101769
120.05,Other,557.59,8.43,101770
123.09,Rage_Against_The_Machine-Testify,332.95,11.66,101771
115.44,Other,429.93,11.81,101772
129.83,Mozart-Die_Zauberflote,237.37,19.01,101773
116.12,Drake-Gods_Plan,466.82,8.19,101774
120.54,Ed_Sheeran-Perfect,378.38,8,101775
122.4,Mozart-Die_Zauberflote,423.15,11.87,101776
117.7,ACDC-ThunderStruck,434.7,6.41,101777
117.24,Camila_Cabello-Havana,327.43,14.51,101778
117.33,Ed_Sheeran-Perfect,261.2,10.89,101779
123.05,Camila_Cabello-Havana,444.45,11.23,101780
114.51,Ed_Sheeran-Perfect,340.59,8.89,101781
119.2,Rage_Against_The_Machine-Testify,237.17,19.24,101782
124.3,Ed_Sheeran-Perfect,355.56,8.5,101783
116.49,ACDC-ThunderStruck,581.95,2.79,101784
118.08,Camila_Cabello-Havana,368.94,13.25,101785
118.51,Ed_Sheeran-Perfect,581.64,2.82,101786
115.95,Other,285.64,10.43,101787
122.65,Drake-Gods_Plan,303.85,12.34,101788
122.38,Ed_Sheeran-Perfect,287,10.28,101789
120.86,Ed_Sheeran-Perfect,334.34,8.93,101790
120.33,ACDC-ThunderStruck,319.06,9.4,101791
118,Mozart-Die_Zauberflote,398.42,12.43,101792
118.85,ACDC-ThunderStruck,263.14,15.93,101793
118.66,Other,485.97,7.73,101794
120.05,Drake-Gods_Plan,472.64,7.93,101795
119.97,Camila_Cabello-Havana,224.04,11.94,101796
121.12,Ed_Sheeran-Perfect,371.74,8.12,101797
114.32,Camila_Cabello-Havana,363.95,10.85,101798
121.44,Ed_Sheeran-Perfect,447.71,11.37,101799
114.86,Drake-Gods_Plan,449.24,8.62,101800
121.28,Rage_Against_The_Machine-Testify,253.99,18.78,101801
118.54,Rage_Against_The_Machine-Testify,328.16,11.82,101802
118.78,Rage_Against_The_Machine-Testify,355.01,8.51,101803
123.56,Rage_Against_The_Machine-Testify,310.95,17.18,101804
113.9,Mozart-Die_Zauberflote,248.96,13.74,101805
115.89,Camila_Cabello-Havana,207.98,17.4,101806
118.17,Drake-Gods_Plan,408.59,9.7,101807
118.05,Drake-Gods_Plan,177.24,15.75,101808
121.29,ACDC-ThunderStruck,322.13,14.52,101809
118.61,ACDC-ThunderStruck,455.46,6.06,101810
122,Other,262.93,13.33,101811
125.69,Drake-Gods_Plan,353.71,11.04,101812
121.23,Drake-Gods_Plan,450.92,13.78,101813
115.48,Drake-Gods_Plan,446.35,8.8,101814
118.7,Mozart-Die_Zauberflote,262.98,15.85,101815
123.39,ACDC-ThunderStruck,459.09,5.86,101816
122.07,Ed_Sheeran-Perfect,484.47,10.27,101817
117.29,Camila_Cabello-Havana,408.79,12.22,101818
118.92,Rage_Against_The_Machine-Testify,602.03,9.88,101819
121.32,Camila_Cabello-Havana,297.53,12.46,101820
119.04,Ed_Sheeran-Perfect,482.67,5.34,101821
128.51,Ed_Sheeran-Perfect,227.02,11.93,101822
118.38,Camila_Cabello-Havana,504.12,4.69,101823
120.42,Rage_Against_The_Machine-Testify,355.12,8.5,101824
116.25,Ed_Sheeran-Perfect,304.12,9.64,101825
120.47,Camila_Cabello-Havana,283.62,10.5,101826
117.93,ACDC-ThunderStruck,361.73,10.82,101827
118.75,ACDC-ThunderStruck,166.97,13.26,101828
119.85,Ed_Sheeran-Perfect,341.94,8.82,101829
118.94,Rage_Against_The_Machine-Testify,606.23,9.67,101830
126.06,Rage_Against_The_Machine-Testify,289.21,15.32,101831
116.74,Drake-Gods_Plan,448.13,8.69,101832
116.75,ACDC-ThunderStruck,425.67,14.3,101833
116.38,Other,447.92,13.86,101834
124.81,Mozart-Die_Zauberflote,403.3,7.24,101835
117.98,Drake-Gods_Plan,228.33,11.77,101836
119.37,Drake-Gods_Plan,495.82,7.61,101837
117.84,Drake-Gods_Plan,516.54,12.09,101838
119.79,Camila_Cabello-Havana,434.05,14.14,101839
120.46,Drake-Gods_Plan,288.9,17.91,101840
118.08,Other,476.03,7.87,101841
118.3,Ed_Sheeran-Perfect,654.05,1.02,101842
124.26,Drake-Gods_Plan,448.57,8.66,101843
117.62,Ed_Sheeran-Perfect,545.1,3.71,101844
122.4,Camila_Cabello-Havana,497.34,10.05,101845
115.9,Ed_Sheeran-Perfect,448.88,6.15,101846
117.26,Mozart-Die_Zauberflote,213.35,12.12,101847
131.72,ACDC-ThunderStruck,350.64,8.64,101848
125.05,Camila_Cabello-Havana,536.47,6.42,101849
120.31,Drake-Gods_Plan,446.21,6.27,101850
136.98,Rage_Against_The_Machine-Testify,247.86,11.17,101851
115.09,Ed_Sheeran-Perfect,327.59,16.92,101852
119.15,Drake-Gods_Plan,395.19,9.99,101853
117.79,Mozart-Die_Zauberflote,335.69,11.47,101854
130.48,Drake-Gods_Plan,295.61,12.62,101855
127.15,Camila_Cabello-Havana,340.23,11.49,101856
118.61,Other,409.8,14.77,101857
115.27,Ed_Sheeran-Perfect,97.39,20.25,101858
122.38,Camila_Cabello-Havana,372.39,13.17,101859
117.39,Mozart-Die_Zauberflote,435.27,11.51,101860
125.64,Other,326.31,11.89,101861
121.14,Other,205.55,14.92,101862
120.17,Camila_Cabello-Havana,412.71,12.11,101863
117.99,Other,359.91,16.02,101864
118.21,Rage_Against_The_Machine-Testify,498.58,7.51,101865
120.09,Ed_Sheeran-Perfect,359.27,8.37,101866
119.44,ACDC-ThunderStruck,182.58,15.43,101867
123.64,Drake-Gods_Plan,417.76,9.37,101868
122.78,Ed_Sheeran-Perfect,378.06,7.91,101869
121.54,Ed_Sheeran-Perfect,400.92,7.45,101870
120.63,Drake-Gods_Plan,432.13,9.1,101871
120.95,Other,633.7,1.46,101872
135.94,Ed_Sheeran-Perfect,552.11,6.08,101873
121.72,Rage_Against_The_Machine-Testify,471.82,13.18,101874
114.34,Ed_Sheeran-Perfect,457.45,6.02,101875
118.72,Mozart-Die_Zauberflote,310.52,9.53,101876
116.29,Other,392.07,10.02,101877
117.41,Rage_Against_The_Machine-Testify,443.98,13.7,101878
126.01,ACDC-ThunderStruck,343.85,11.4,101879
117.99,Ed_Sheeran-Perfect,328.21,9.21,101880
121.25,Drake-Gods_Plan,407.57,9.8,101881
119.53,Other,609.35,2.09,101882
117.11,Rage_Against_The_Machine-Testify,291.88,17.71,101883
117.61,Other,221.66,14.33,101884
118.76,Rage_Against_The_Machine-Testify,257.54,18.58,101885
117.76,Ed_Sheeran-Perfect,567.61,5.77,101886
118.84,Rage_Against_The_Machine-Testify,516.75,12.07,101887
116.19,Rage_Against_The_Machine-Testify,385.85,15.41,101888
120.8,ACDC-ThunderStruck,296.7,9.93,101889
115.13,Rage_Against_The_Machine-Testify,289.21,17.83,101890
121.39,Camila_Cabello-Havana,280.1,15.46,101891
117.13,Camila_Cabello-Havana,206.76,17.47,101892
126.66,Other,250.82,18.86,101893
120.75,Drake-Gods_Plan,347.75,13.73,101894
120.29,Camila_Cabello-Havana,451.19,11.2,101895
126.93,Camila_Cabello-Havana,429.74,11.73,101896
121.15,Rage_Against_The_Machine-Testify,348.86,16.13,101897
123.73,ACDC-ThunderStruck,532.11,6.5,101898
122.79,Ed_Sheeran-Perfect,451.73,6.2,101899
119.57,Ed_Sheeran-Perfect,482.31,5.31,101900
117.92,Mozart-Die_Zauberflote,524.21,9.38,101901
117.05,Rage_Against_The_Machine-Testify,407.95,14.93,101902
123.03,Camila_Cabello-Havana,418.77,12.1,101903
121.55,Other,380.39,10.49,101904
115.51,Drake-Gods_Plan,341.17,11.45,101905
118.2,Drake-Gods_Plan,309.83,12.22,101906
127.39,Mozart-Die_Zauberflote,508.75,7.16,101907
120.65,Rage_Against_The_Machine-Testify,489.76,12.78,101908
119.86,Ed_Sheeran-Perfect,328.57,9.12,101909
115,ACDC-ThunderStruck,397.72,12.5,101910
122.56,Camila_Cabello-Havana,398.45,12.55,101911
114.66,Drake-Gods_Plan,589.73,7.71,101912
116.44,Ed_Sheeran-Perfect,428.59,6.77,101913
118.13,Ed_Sheeran-Perfect,228.81,11.72,101914
122.59,Drake-Gods_Plan,523.26,11.94,101915
115.35,Camila_Cabello-Havana,194.15,17.68,101916
115.23,ACDC-ThunderStruck,500.86,10.01,101917
120.26,Mozart-Die_Zauberflote,282.18,10.36,101918
133.08,Camila_Cabello-Havana,469.56,10.66,101919
120.78,Rage_Against_The_Machine-Testify,462.3,13.39,101920
124.21,Camila_Cabello-Havana,393.92,15.15,101921
117.64,Other,446.08,8.77,101922
117.14,Rage_Against_The_Machine-Testify,510.52,9.64,101923
114.65,ACDC-ThunderStruck,418.54,6.84,101924
117.98,Camila_Cabello-Havana,522.74,6.81,101925
115.13,Other,530.02,4.17,101926
119.31,Other,424.41,9.28,101927
124.55,Mozart-Die_Zauberflote,385.8,7.7,101928
118.38,Ed_Sheeran-Perfect,382.43,7.77,101929
118.66,Other,492.67,7.63,101930
122.55,Ed_Sheeran-Perfect,266.87,10.76,101931
122.02,Camila_Cabello-Havana,371.46,13.19,101932
120.72,Drake-Gods_Plan,441.28,8.9,101933
117.75,ACDC-ThunderStruck,466.14,5.64,101934
115.08,Other,458.58,8.42,101935
117.83,Mozart-Die_Zauberflote,515.64,9.48,101936
129.27,Drake-Gods_Plan,360.16,10.88,101937
116.78,Ed_Sheeran-Perfect,397.88,7.33,101938
117.52,Ed_Sheeran-Perfect,502.05,4.84,101939
120.14,Other,450.85,11.17,101940
121.16,Drake-Gods_Plan,419.43,9.52,101941
128.07,Rage_Against_The_Machine-Testify,433.03,11.68,101942
121.9,Drake-Gods_Plan,329.31,9.23,101943
122.27,Ed_Sheeran-Perfect,160.93,16.11,101944
119.36,Rage_Against_The_Machine-Testify,471.1,13.34,101945
118.92,Drake-Gods_Plan,341.54,11.36,101946
125.03,Ed_Sheeran-Perfect,243.81,11.35,101947
117.89,Ed_Sheeran-Perfect,599.47,2.33,101948
120.92,Rage_Against_The_Machine-Testify,483.54,7.83,101949
120.33,Ed_Sheeran-Perfect,238.05,11.51,101950
120.42,Camila_Cabello-Havana,345.95,13.93,101951
124.48,Drake-Gods_Plan,578.02,5.38,101952
125.25,Rage_Against_The_Machine-Testify,426.24,14.34,101953
113.61,Camila_Cabello-Havana,421.15,11.81,101954
118.63,Drake-Gods_Plan,517,6.93,101955
128.52,Camila_Cabello-Havana,312.49,14.6,101956
119.67,Mozart-Die_Zauberflote,392.16,10.07,101957
